FL_DATE,OP_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,AIR_TIME,DISTANCE
2023-06-07,WN,EWR,SFO,925,925,-2.0,12,1549,1549,-1.0,0,0,384.0,361.0,2640.0
2023-06-05,UA,ATL,MCO,940,940,-7.0,9,1217,1217,-8.0,0,0,157.0,137.0,
2023-01-11,NK,SEA,EWR,1155,1155,-20.0,20,1431,1431,-6.0,0,0,156.0,129.0,981.0
2023-10-06,UA,LAX,ORD,1940,1940,12.0,29,2146,2146,10.0,0,0,126.0,87.0,620.0
2023-01-17,AA,LAS,SFO,1150,1150,20.0,17,1323,1323,10.0,0,0,93.0,65.0,419.0
2023-09-06,B6,DFW,DEN,1325,1325,-22.0,20,1547,1547,-11.0,0,0,142.0,113.0,675.0
2023-05-29,DL,PHX,DFW,830,830,-11.0,23,1458,1458,-17.0,0,0,388.0,356.0,2745.0
2023-09-26,UA,DFW,CLT,1740,1740,7.0,26,2107,2107,11.0,0,0,207.0,171.0,1340.0
2023-04-07,UA,ATL,IAH,1250,1250,-2.0,12,1829,1829,6.0,0,0,339.0,316.0,2437.0
2023-12-24,UA,DFW,EWR,1540,1540,19.0,11,1731,1731,6.0,0,0,111.0,92.0,501.0
2023-06-14,AS,PHX,CLT,1330,1330,-7.0,33,1444,1444,-8.0,0,0,74.0,30.0,438.0
2023-09-24,WN,CLT,MCO,900,900,-15.0,13,1118,1118,-8.0,0,0,138.0,114.0,844.0
2023-12-23,DL,LAS,MIA,1545,1545,-7.0,18,1812,1812,-7.0,0,0,147.0,118.0,748.0
2023-02-15,AA,EWR,LAX,545,545,26.0,20,707,707,4.0,0,0,82.0,56.0,308.0
2023-08-27,AS,PHX,ATL,1300,1300,-5.0,16,1802,1802,8.0,0,0,302.0,282.0,2064.0
2023-10-17,UA,PHX,JFK,900,900,-2.0,22,1209,1209,10.0,0,0,189.0,157.0,1308.0
2023-09-02,WN,PHX,MIA,1035,1035,-1.0,21,1426,1426,-6.0,0,0,231.0,205.0,1584.0
2023-04-08,AA,DFW,JFK,855,855,140.0,24,1219,1219,147.0,0,0,204.0,169.0,1371.0
2023-04-11,AS,PHX,DFW,755,755,11.0,28,927,927,13.0,0,0,92.0,53.0,
2023-08-14,UA,CLT,JFK,1900,1900,15.0,13,4,4,10.0,0,0,304.0,283.0,2050.0
2023-06-16,AA,IAH,ATL,1405,1405,10.0,8,1932,1932,4.0,0,0,327.0,315.0,2280.0
2023-01-23,B6,JFK,DFW,1435,1435,-9.0,11,1955,1955,10.0,0,0,320.0,300.0,2272.0
2023-11-13,WN,ORD,LAX,1555,1555,223.0,23,2207,2207,227.0,0,0,372.0,341.0,2624.0
2023-03-12,WN,IAH,MCO,1515,1515,12.0,18,1725,1725,2.0,0,0,130.0,102.0,695.0
2023-01-19,F9,PHX,ATL,2245,2245,-12.0,14,445,445,7.0,0,0,360.0,337.0,2618.0
2023-12-24,F9,DFW,CLT,2005,2005,12.0,27,226,226,11.0,0,0,381.0,345.0,2639.0
2023-08-14,UA,PHX,IAH,1350,1350,7.0,32,1956,1956,3.0,0,0,366.0,328.0,2605.0
2023-10-04,UA,ATL,ORD,1250,1250,-7.0,23,1614,1614,-11.0,0,0,204.0,177.0,1376.0
2023-07-15,WN,LAX,MCO,1450,1450,0.0,10,1827,1827,1.0,0,0,217.0,197.0,1486.0
2023-11-24,UA,ATL,DFW,2030,2030,32.0,31,7,7,38.0,0,0,217.0,175.0,1491.0
2023-02-02,F9,JFK,EWR,1435,1435,-4.0,12,1534,1534,,0,0,59.0,38.0,192.0
2023-08-26,B6,CLT,DFW,1930,1930,-26.0,19,2139,2139,-13.0,0,0,129.0,102.0,660.0
2023-05-29,DL,JFK,LAX,915,915,5.0,16,1428,1428,8.0,0,0,313.0,288.0,2252.0
2023-09-16,DL,DFW,ORD,1125,1125,-24.0,19,1530,1530,-16.0,0,0,245.0,215.0,1546.0
2023-12-06,AA,ORD,EWR,2240,2240,34.0,26,259,259,36.0,0,0,259.0,224.0,1747.0
2023-03-23,WN,MCO,ORD,840,840,-36.0,31,1222,1222,-23.0,0,0,222.0,186.0,1453.0
2023-12-08,DL,MIA,SFO,2025,2025,-1.0,16,202,202,-2.0,0,0,337.0,311.0,2377.0
2023-03-04,NK,SEA,IAH,1145,1145,15.0,12,1537,1537,14.0,0,0,232.0,210.0,1625.0
2023-01-24,DL,IAH,LAS,1715,1715,-6.0,8,1956,1956,-1.0,0,0,161.0,142.0,817.0
2023-02-04,WN,PHX,DFW,755,755,3.0,32,1249,1249,0.0,0,0,294.0,254.0,2094.0
2023-10-13,NK,SEA,DEN,1020,1020,-7.0,27,1130,1130,-3.0,0,0,70.0,39.0,268.0
2023-10-05,WN,ORD,CLT,810,810,-12.0,34,1246,1246,-12.0,0,0,276.0,236.0,1873.0
2023-11-08,UA,LAS,EWR,1545,1545,15.0,13,1808,1808,20.0,0,0,143.0,122.0,785.0
2023-02-10,UA,SFO,LAX,1450,1450,16.0,26,1851,1851,13.0,0,0,241.0,208.0,1628.0
2023-10-20,AA,ATL,SEA,1830,1830,-11.0,24,2131,2131,-9.0,0,0,181.0,153.0,986.0
2023-07-01,WN,JFK,SFO,850,850,2.0,9,1013,1013,-4.0,0,0,83.0,63.0,228.0
2023-08-20,AS,SEA,SFO,1915,1915,1.0,12,2234,2234,10.0,0,0,199.0,179.0,1312.0
2023-10-06,AS,JFK,LAS,800,800,394.0,22,921,921,408.0,0,0,81.0,52.0,375.0
2023-09-27,WN,EWR,LAX,1640,1640,0.0,30,2139,2139,10.0,0,0,299.0,259.0,2089.0
2023-10-06,B6,PHX,LAX,655,655,9.0,27,1225,1225,8.0,0,0,330.0,292.0,2080.0
2023-05-27,DL,ORD,DEN,1650,1650,-4.0,9,2255,2255,0.0,0,0,365.0,347.0,2552.0
2023-04-16,WN,LAS,MIA,1935,1935,12.0,16,2213,2213,16.0,0,0,158.0,131.0,963.0
2023-01-13,F9,ORD,EWR,1545,1545,24.0,14,2002,2002,6.0,0,0,257.0,232.0,1739.0
2023-01-08,DL,CLT,PHX,2025,2025,13.0,29,2337,2337,0.0,0,0,192.0,154.0,1280.0
2023-07-18,WN,MIA,PHX,1005,1005,288.0,9,1515,1515,288.0,0,0,310.0,292.0,2036.0
2023-02-26,WN,ORD,DEN,1825,1825,2.0,22,2101,2101,8.0,0,0,156.0,128.0,865.0
2023-03-13,WN,LAX,DFW,1225,1225,-3.0,12,1644,1644,5.0,0,0,259.0,238.0,1786.0
2023-02-09,WN,MCO,SFO,1000,1000,7.0,29,1638,1638,0.0,0,0,398.0,362.0,2709.0
2023-07-04,UA,PHX,EWR,1720,1720,0.0,33,1900,1900,5.0,0,0,100.0,58.0,
2023-10-06,NK,PHX,JFK,1700,1700,6.0,13,1843,1843,8.0,0,0,103.0,86.0,408.0
2023-06-21,F9,MIA,DEN,1355,1355,12.0,10,1827,1827,13.0,0,0,272.0,252.0,2016.0
2023-12-11,AA,ORD,EWR,1440,1440,-17.0,27,1650,1650,-5.0,0,0,130.0,97.0,748.0
2023-07-10,UA,MCO,SEA,705,705,13.0,34,945,945,-1.0,0,0,160.0,115.0,856.0
2023-02-06,NK,IAH,DEN,2120,2120,-6.0,15,321,321,2.0,0,0,361.0,339.0,2639.0
2023-01-21,UA,DFW,IAH,1515,1515,7.0,34,1938,1938,11.0,0,0,263.0,219.0,1834.0
2023-08-22,UA,CLT,JFK,950,950,-1.0,18,1120,1120,5.0,0,0,90.0,64.0,395.0
2023-02-09,F9,SFO,LAX,2155,2155,31.0,12,2336,2336,29.0,0,0,101.0,82.0,614.0
2023-10-17,AA,SEA,LAS,1255,1255,-7.0,20,1456,1456,-13.0,0,0,121.0,92.0,481.0
2023-10-20,AA,ATL,MCO,715,715,-2.0,30,1308,1308,-4.0,0,0,353.0,314.0,2370.0
2023-06-24,B6,EWR,SFO,1650,1650,8.0,28,2226,2226,15.0,0,0,336.0,300.0,2504.0
2023-08-02,WN,PHX,ORD,1555,1555,18.0,23,1859,1859,6.0,0,0,184.0,156.0,1273.0
2023-12-08,AA,SFO,ORD,1550,1550,9.0,10,1822,1822,6.0,0,0,152.0,131.0,854.0
2023-09-24,NK,DFW,EWR,720,720,1.0,15,939,939,9.0,0,0,139.0,116.0,793.0
2023-01-30,B6,SFO,JFK,2105,2105,24.0,33,237,237,24.0,0,0,332.0,289.0,2345.0
2023-09-01,DL,SFO,DFW,925,925,3.0,9,1352,1352,-1.0,0,0,267.0,247.0,1830.0
2023-07-10,WN,EWR,DEN,1415,1415,8.0,22,1607,1607,12.0,0,0,112.0,86.0,559.0
2023-09-04,NK,MIA,SFO,1120,1120,3.0,14,1639,1639,-1.0,0,0,319.0,296.0,2180.0
2023-10-07,AA,SFO,SEA,1115,1115,9.0,34,1217,1217,6.0,0,0,62.0,22.0,
2023-03-04,F9,JFK,ATL,1015,1015,103.0,30,1210,1210,109.0,0,0,115.0,79.0,599.0
2023-06-08,AA,ATL,JFK,2125,2125,89.0,29,2221,2221,79.0,0,0,56.0,23.0,165.0
2023-12-31,DL,PHX,IAH,745,745,2.0,18,1138,1138,0.0,0,0,233.0,211.0,1330.0
2023-08-11,UA,EWR,DFW,2030,2030,17.0,33,2358,2358,17.0,0,0,208.0,170.0,1233.0
2023-07-15,B6,LAX,SFO,1255,1255,-17.0,32,1808,1808,-6.0,0,0,313.0,274.0,2282.0
2023-06-08,AA,ATL,LAS,1140,1140,18.0,17,1644,1644,5.0,0,0,304.0,282.0,2157.0
2023-10-22,UA,CLT,PHX,1400,1400,-3.0,13,1654,1654,6.0,0,0,174.0,157.0,1070.0
2023-02-08,AA,LAX,JFK,2005,2005,15.0,13,2118,2118,20.0,0,0,73.0,55.0,368.0
2023-06-30,WN,JFK,LAS,1800,1800,13.0,19,2131,2131,11.0,0,0,211.0,185.0,1505.0
2023-07-03,NK,IAH,MCO,805,805,4.0,15,912,912,11.0,0,0,67.0,43.0,261.0
2023-09-13,DL,SEA,LAS,2050,2050,-17.0,17,233,233,-10.0,0,0,343.0,320.0,2369.0
2023-02-10,AA,IAH,EWR,1710,1710,-20.0,8,2221,2221,-9.0,0,0,311.0,298.0,2221.0
2023-05-20,WN,PHX,SFO,1320,1320,-8.0,9,1615,1615,-3.0,0,0,175.0,162.0,1111.0
2023-07-27,WN,DEN,JFK,1045,1045,-10.0,31,1651,1651,-7.0,0,0,366.0,331.0,2502.0
2023-10-07,WN,EWR,CLT,1955,1955,-8.0,9,124,124,-3.0,0,0,329.0,311.0,2279.0
2023-05-30,DL,CLT,DEN,500,500,0.0,14,625,625,-1.0,0,0,85.0,61.0,492.0
2023-07-26,DL,DEN,CLT,2010,2010,37.0,28,26,26,28.0,0,0,256.0,218.0,1623.0
2023-12-21,WN,DFW,DEN,1550,1550,-1.0,27,1945,1945,-1.0,0,0,235.0,199.0,1591.0
2023-10-10,NK,ATL,MCO,915,915,14.0,14,1449,1449,26.0,0,0,334.0,309.0,2475.0
2023-09-28,B6,LAX,JFK,555,555,-11.0,15,709,709,-3.0,0,0,74.0,54.0,295.0
2023-11-25,UA,MIA,SFO,815,815,2.0,11,1131,1131,11.0,0,0,196.0,176.0,1203.0
2023-11-28,DL,ATL,CLT,1355,1355,-20.0,8,1704,1704,-17.0,0,0,189.0,173.0,1314.0
2023-07-21,B6,ORD,SFO,2030,2030,26.0,21,131,131,16.0,0,0,301.0,274.0,1981.0
2023-02-26,DL,JFK,IAH,1635,1635,1.0,21,1957,1957,1.0,0,0,202.0,171.0,1265.0
2023-01-09,WN,MIA,LAX,1210,1210,-5.0,19,1440,1440,-3.0,0,0,150.0,127.0,765.0
2023-11-09,DL,PHX,LAX,730,730,-21.0,15,1204,1204,-13.0,0,0,274.0,249.0,1940.0
2023-11-09,AA,CLT,IAH,1715,1715,7.0,8,2238,2238,1.0,0,0,323.0,305.0,2104.0
2023-10-19,AA,CLT,ATL,1000,1000,-22.0,25,1352,1352,-9.0,0,0,232.0,201.0,1533.0
2023-12-23,AA,SEA,LAX,545,545,9.0,16,845,845,14.0,0,0,180.0,157.0,1061.0
2023-04-17,UA,MCO,SEA,1230,1230,4.0,27,1728,1728,,0,0,298.0,260.0,2120.0
2023-08-11,DL,CLT,PHX,2225,2225,19.0,23,322,322,14.0,0,0,297.0,269.0,2056.0
2023-06-04,UA,JFK,CLT,1125,1125,-10.0,10,1610,1610,6.0,0,0,285.0,269.0,1981.0
2023-06-10,NK,LAS,SEA,1420,1420,13.0,17,1831,1831,17.0,0,0,251.0,226.0,1622.0
2023-07-10,F9,SFO,IAH,2015,2015,31.0,15,145,145,45.0,0,0,330.0,310.0,2302.0
2023-12-06,F9,SEA,ATL,2000,2000,4.0,24,9,9,14.0,0,0,249.0,214.0,1641.0
2023-07-02,WN,JFK,SFO,1500,1500,-3.0,12,1952,1952,1.0,0,0,292.0,276.0,2041.0
2023-07-28,AA,SEA,CLT,940,940,-0.0,10,1158,1158,3.0,0,0,138.0,121.0,748.0
2023-01-13,UA,PHX,IAH,600,600,-4.0,28,829,829,2.0,0,0,149.0,110.0,895.0
2023-05-24,AA,EWR,LAS,1630,1630,2.0,34,1814,1814,6.0,0,0,104.0,62.0,408.0
2023-07-24,AA,CLT,DEN,1450,1450,-36.0,12,2013,2013,-18.0,0,0,323.0,301.0,2124.0
2023-12-18,AA,SEA,EWR,1650,1650,-4.0,23,1806,1806,4.0,0,0,76.0,49.0,266.0
2023-04-18,DL,ORD,CLT,1220,1220,14.0,10,1801,1801,11.0,0,0,341.0,322.0,2366.0
2023-06-18,B6,MCO,JFK,940,940,7.0,19,1156,1156,3.0,0,0,136.0,113.0,909.0
2023-10-29,WN,SEA,MIA,720,720,2.0,9,1117,1117,-5.0,0,0,237.0,222.0,1679.0
2023-01-29,AA,ORD,LAX,925,925,17.0,21,1529,1529,28.0,0,0,364.0,339.0,2611.0
2023-07-30,WN,DEN,IAH,1650,1650,-17.0,10,1907,1907,1.0,0,0,137.0,116.0,711.0
2023-04-09,DL,ATL,LAX,700,700,-10.0,26,1254,1254,-2.0,0,0,354.0,319.0,2550.0
2023-04-21,F9,LAX,ORD,645,645,5.0,17,817,817,,0,0,92.0,68.0,308.0
2023-12-03,WN,DEN,ORD,1920,1920,-3.0,28,143,143,5.0,0,0,383.0,348.0,2768.0
2023-01-28,AA,PHX,ORD,1150,1150,10.0,34,1330,1330,13.0,0,0,100.0,55.0,356.0
2023-06-01,AA,ATL,LAX,1345,1345,-14.0,12,1732,1732,-2.0,0,0,227.0,205.0,1519.0
2023-10-18,WN,JFK,MIA,1435,1435,8.0,23,1859,1859,12.0,0,0,264.0,233.0,1918.0
2023-03-20,DL,ORD,SEA,1010,1010,7.0,33,1209,1209,8.0,0,0,119.0,78.0,706.0
2023-11-04,WN,LAS,PHX,1535,1535,-6.0,27,2128,2128,-2.0,0,0,353.0,321.0,2444.0
2023-10-11,DL,JFK,SEA,850,850,23.0,8,1337,1337,35.0,0,0,287.0,272.0,1983.0
2023-02-24,WN,SEA,LAS,1220,1220,25.0,13,1823,1823,19.0,0,0,363.0,342.0,2579.0
2023-11-29,WN,MCO,LAS,1155,1155,19.0,30,1408,1408,21.0,0,0,133.0,93.0,680.0
2023-06-11,F9,MIA,PHX,1740,1740,23.0,8,1958,1958,13.0,0,0,138.0,120.0,744.0
2023-12-18,UA,MCO,LAS,1740,1740,-1.0,33,2044,2044,7.0,0,0,184.0,146.0,1123.0
2023-07-15,DL,SFO,MCO,1005,1005,14.0,28,1454,1454,14.0,0,0,289.0,256.0,2037.0
2023-07-04,AA,JFK,ATL,505,505,-15.0,10,1121,1121,-20.0,0,0,376.0,360.0,2666.0
2023-10-19,WN,JFK,ATL,1525,1525,1.0,18,1631,1631,2.0,0,0,66.0,41.0,221.0
2023-09-30,DL,MIA,ATL,1035,1035,-26.0,17,1656,1656,-24.0,0,0,381.0,353.0,2750.0
2023-02-08,AA,MCO,MIA,2130,2130,-16.0,28,2300,2300,9.0,0,0,90.0,55.0,460.0
2023-01-19,WN,ORD,SFO,1425,1425,8.0,33,2008,2008,10.0,0,0,343.0,300.0,2392.0
2023-02-17,DL,SFO,DEN,2115,2115,-1.0,19,2243,2243,18.0,0,0,88.0,58.0,396.0
2023-10-01,WN,LAX,IAH,1730,1730,5.0,25,2149,2149,14.0,0,0,259.0,225.0,1820.0
2023-12-22,F9,SFO,SEA,1930,1930,24.0,31,19,19,19.0,0,0,289.0,252.0,1962.0
2023-07-29,UA,MCO,IAH,2050,2050,10.0,27,19,19,26.0,0,0,209.0,177.0,1371.0
2023-06-25,DL,IAH,EWR,645,645,6.0,27,1052,1052,-7.0,0,0,247.0,209.0,1718.0
2023-07-08,F9,MCO,EWR,600,600,5.0,18,1149,1149,-9.0,0,0,349.0,326.0,2298.0
2023-02-17,AA,LAX,ORD,1010,1010,-6.0,29,1318,1318,-1.0,0,0,188.0,153.0,1270.0
2023-11-06,DL,MIA,DFW,1655,1655,-6.0,14,2121,2121,-9.0,0,0,266.0,247.0,1598.0
2023-09-08,DL,EWR,IAH,1745,1745,-4.0,20,2112,2112,-1.0,0,0,207.0,178.0,1218.0
2023-06-15,WN,LAX,PHX,945,945,31.0,29,1211,1211,16.0,0,0,146.0,109.0,809.0
2023-10-05,AA,PHX,ORD,1215,1215,5.0,24,1345,1345,-3.0,0,0,90.0,61.0,497.0
2023-10-25,AS,EWR,MIA,2205,2205,30.0,9,258,258,19.0,0,0,293.0,274.0,1883.0
2023-11-03,DL,SFO,SEA,615,615,-29.0,31,927,927,-24.0,0,0,192.0,157.0,1216.0
2023-11-07,B6,ORD,LAS,2215,2215,14.0,32,21,21,18.0,0,0,126.0,89.0,757.0
2023-09-26,UA,LAS,LAX,1445,1445,4.0,16,2103,2103,-2.0,0,0,378.0,354.0,2689.0
2023-08-21,B6,DFW,SEA,1210,1210,0.0,12,1615,1615,8.0,0,0,245.0,226.0,1648.0
2023-12-23,DL,MIA,SEA,2100,2100,2.0,30,57,57,17.0,0,0,237.0,202.0,1482.0
2023-04-02,AA,CLT,JFK,2050,2050,-5.0,31,2225,2225,-10.0,0,0,95.0,54.0,384.0
2023-08-21,WN,LAX,MIA,1140,1140,14.0,12,1342,1342,12.0,0,0,122.0,104.0,781.0
2023-05-26,DL,DFW,ORD,1835,1835,-8.0,34,2000,2000,-12.0,0,0,85.0,42.0,458.0
2023-12-26,B6,ATL,ORD,1830,1830,4.0,13,2234,2234,1.0,0,0,244.0,221.0,1694.0
2023-06-10,B6,IAH,MIA,645,645,-18.0,21,1235,1235,-7.0,0,0,350.0,323.0,2410.0
2023-01-18,B6,LAS,MCO,1815,1815,-11.0,20,2009,2009,-0.0,0,0,114.0,85.0,574.0
2023-07-05,AA,DFW,EWR,1630,1630,12.0,21,2201,2201,13.0,0,0,331.0,302.0,2392.0
2023-02-04,UA,PHX,IAH,725,725,-12.0,31,919,919,-6.0,0,0,114.0,73.0,560.0
2023-12-20,UA,PHX,LAX,1020,1020,2.0,30,1412,1412,11.0,0,0,232.0,198.0,1551.0
2023-09-14,F9,DFW,DEN,1900,1900,-7.0,13,2131,2131,-1.0,0,0,151.0,129.0,848.0
2023-10-12,DL,ORD,DFW,1645,1645,18.0,27,2225,2225,9.0,0,0,340.0,303.0,2447.0
2023-08-05,UA,MCO,LAX,1120,1120,40.0,20,1222,1222,52.0,0,0,62.0,34.0,160.0
2023-09-25,WN,ATL,CLT,1830,1830,-7.0,32,2256,2256,-1.0,0,0,266.0,227.0,1864.0
2023-09-02,WN,DFW,IAH,1500,1500,50.0,9,2014,2014,50.0,0,0,314.0,296.0,2186.0
2023-10-04,DL,CLT,ORD,2035,2035,-19.0,29,2310,2310,-4.0,0,0,155.0,119.0,977.0
2023-08-07,DL,CLT,EWR,1515,1515,-6.0,29,2005,2005,1.0,0,0,290.0,253.0,2034.0
2023-08-07,DL,IAH,LAS,755,755,-8.0,9,1025,1025,-10.0,0,0,150.0,135.0,1004.0
2023-09-06,AA,DEN,DFW,2255,2255,15.0,11,508,508,12.0,0,0,373.0,353.0,2558.0
2023-10-04,F9,ORD,IAH,615,615,-9.0,30,1009,1009,2.0,0,0,234.0,199.0,1656.0
2023-08-15,WN,DEN,ATL,1735,1735,14.0,20,1857,1857,7.0,0,0,82.0,54.0,337.0
2023-11-06,NK,MCO,IAH,2220,2220,-4.0,10,242,242,9.0,0,0,262.0,248.0,1696.0
2023-07-24,UA,CLT,DEN,2210,2210,15.0,10,2324,2324,16.0,0,0,74.0,60.0,257.0
2023-12-27,AA,IAH,SEA,1030,1030,66.0,32,1520,1520,69.0,0,0,290.0,248.0,2112.0
2023-05-21,DL,EWR,PHX,855,855,-1.0,23,953,953,-7.0,0,0,58.0,27.0,284.0
2023-07-01,AA,SEA,DFW,2010,2010,15.0,11,2150,2150,24.0,0,0,100.0,80.0,524.0
2023-06-14,B6,DEN,LAS,1700,1700,22.0,27,2110,2110,15.0,0,0,250.0,218.0,1588.0
2023-08-12,UA,LAX,MCO,1510,1510,70.0,18,2132,2132,78.0,0,0,382.0,360.0,2785.0
2023-02-28,F9,MIA,SEA,1015,1015,13.0,34,1302,1302,3.0,0,0,167.0,123.0,981.0
2023-01-17,B6,CLT,LAS,1940,1940,12.0,10,11,11,5.0,0,0,271.0,251.0,1866.0
2023-11-11,NK,CLT,ATL,730,730,-18.0,24,1343,1343,-10.0,0,0,373.0,339.0,2762.0
2023-07-14,AA,MIA,PHX,500,500,27.0,22,1103,1103,34.0,0,0,363.0,336.0,2673.0
2023-03-27,AA,LAX,ORD,825,825,215.0,13,1048,1048,204.0,0,0,143.0,122.0,744.0
2023-01-31,DL,JFK,SFO,1920,1920,-6.0,31,143,143,-1.0,0,0,383.0,346.0,2591.0
2023-04-20,DL,DFW,PHX,1205,1205,-26.0,12,1340,1340,-24.0,0,0,95.0,73.0,421.0
2023-08-20,UA,SEA,LAS,820,820,-4.0,26,1220,1220,-5.0,0,0,240.0,210.0,1574.0
2023-01-01,WN,IAH,EWR,1945,1945,0.0,34,34,34,18.0,0,0,289.0,248.0,2020.0
2023-08-09,DL,CLT,MIA,1730,1730,-20.0,22,2143,2143,-3.0,0,0,253.0,223.0,1778.0
2023-06-24,WN,IAH,MIA,2115,2115,6.0,33,213,213,15.0,0,0,298.0,257.0,1900.0
2023-04-21,DL,SEA,JFK,1755,1755,-1.0,28,2227,2227,-1.0,0,0,272.0,238.0,1849.0
2023-01-03,AA,SEA,LAS,1605,1605,-4.0,34,1754,1754,-4.0,0,0,109.0,71.0,504.0
2023-01-24,WN,EWR,CLT,1050,1050,-2.0,31,1148,1148,8.0,0,0,58.0,21.0,171.0
2023-11-29,B6,ORD,EWR,1240,1240,-8.0,16,1428,1428,3.0,0,0,108.0,88.0,570.0
2023-04-04,DL,MIA,PHX,820,820,-10.0,31,1050,1050,-6.0,0,0,150.0,109.0,891.0
2023-04-03,AA,MIA,LAX,2220,2220,11.0,8,2351,2351,-2.0,0,0,91.0,74.0,468.0
2023-03-18,DL,EWR,LAS,655,655,-19.0,8,1101,1101,-13.0,0,0,246.0,231.0,1847.0
2023-02-19,AA,JFK,IAH,800,800,9.0,10,1335,1335,1.0,0,0,335.0,320.0,2275.0
2023-10-21,B6,EWR,SFO,1125,1125,-1.0,25,1558,1558,-3.0,0,0,273.0,243.0,1810.0
2023-11-28,F9,EWR,LAS,1720,1720,2.0,23,1957,1957,8.0,0,0,157.0,128.0,984.0
2023-03-02,UA,SEA,DFW,1000,1000,-4.0,27,1459,1459,-3.0,0,0,299.0,263.0,2031.0
2023-01-09,WN,EWR,SFO,1115,1115,-10.0,11,1648,1648,-10.0,0,0,333.0,318.0,2299.0
2023-08-10,WN,LAS,SEA,700,700,-23.0,13,1022,1022,-14.0,0,0,202.0,184.0,1327.0
2023-02-17,DL,SFO,DEN,2115,2115,-1.0,19,2243,2243,18.0,0,0,88.0,58.0,396.0
2023-10-28,WN,IAH,MIA,2020,2020,0.0,9,2128,2128,9.0,0,0,68.0,53.0,165.0
2023-01-05,AA,ORD,CLT,730,730,85.0,14,1036,1036,88.0,0,0,186.0,168.0,1122.0
2023-04-29,UA,DEN,JFK,1500,1500,-14.0,34,1642,1642,-15.0,0,0,102.0,64.0,506.0
2023-06-08,WN,CLT,DEN,1700,1700,-16.0,24,2223,2223,-9.0,0,0,323.0,293.0,2216.0
2023-03-05,AS,LAS,ORD,1205,1205,-0.0,20,1836,1836,-7.0,0,0,391.0,366.0,2760.0
2023-07-26,B6,EWR,LAX,1140,1140,2.0,32,1525,1525,-7.0,0,0,225.0,185.0,1408.0
2023-04-07,AA,MIA,LAX,1440,1440,4.0,22,1719,1719,-2.0,0,0,159.0,127.0,871.0
2023-01-10,AA,LAX,LAS,1945,1945,18.0,20,2256,2256,21.0,0,0,191.0,163.0,1133.0
2023-09-16,DL,IAH,JFK,1315,1315,17.0,17,1610,1610,15.0,0,0,175.0,149.0,1022.0
2023-08-28,WN,DEN,EWR,1640,1640,-11.0,34,2218,2218,-10.0,0,0,338.0,296.0,2266.0
2023-07-03,AA,ORD,CLT,1225,1225,74.0,21,1445,1445,81.0,0,0,140.0,112.0,889.0
2023-05-30,AA,CLT,EWR,1620,1620,19.0,19,2001,2001,6.0,0,0,221.0,193.0,1367.0
2023-07-23,WN,ATL,LAX,1325,1325,1.0,27,1502,1502,-6.0,0,0,97.0,60.0,306.0
2023-04-14,WN,LAS,ORD,2210,2210,-34.0,20,221,221,-10.0,0,0,251.0,224.0,1664.0
2023-02-19,UA,LAS,LAX,940,940,-3.0,17,1523,1523,6.0,0,0,343.0,319.0,2362.0
2023-11-26,WN,MCO,EWR,1815,1815,18.0,33,39,39,16.0,0,0,384.0,346.0,2759.0
2023-01-12,WN,EWR,SFO,550,550,-21.0,31,723,723,-10.0,0,0,93.0,53.0,431.0
2023-12-07,DL,PHX,CLT,1900,1900,4.0,26,100,100,-4.0,0,0,360.0,326.0,2622.0
2023-12-25,B6,LAX,MCO,535,535,-29.0,11,1201,1201,-6.0,0,0,386.0,366.0,2625.0
2023-07-18,AA,IAH,EWR,820,820,-9.0,11,1343,1343,-9.0,0,0,323.0,307.0,2201.0
2023-12-01,F9,MIA,LAS,1010,1010,18.0,13,1220,1220,18.0,0,0,130.0,110.0,681.0
2023-10-05,WN,LAX,ATL,525,525,1.0,24,1001,1001,,0,0,276.0,247.0,1920.0
2023-12-02,AA,DEN,JFK,930,930,-13.0,27,1137,1137,-7.0,0,0,127.0,93.0,774.0
2023-07-10,F9,SFO,IAH,1925,1925,8.0,34,2347,2347,16.0,0,0,262.0,219.0,1852.0
2023-06-09,DL,SEA,MIA,1620,1620,-6.0,20,1800,1800,-3.0,0,0,100.0,75.0,445.0
2023-10-10,WN,DEN,CLT,1610,1610,23.0,22,2111,2111,14.0,0,0,301.0,271.0,2145.0
2023-01-25,UA,LAX,MCO,1900,1900,61.0,17,2025,2025,51.0,0,0,85.0,63.0,261.0
2023-09-07,WN,PHX,JFK,2020,2020,-15.0,31,123,123,-8.0,0,0,303.0,264.0,2130.0
2023-11-24,WN,CLT,JFK,555,555,-27.0,32,926,926,-19.0,0,0,211.0,175.0,1420.0
2023-02-22,UA,JFK,LAS,755,755,66.0,34,1124,1124,71.0,0,0,209.0,171.0,1287.0
2023-03-29,UA,LAS,MIA,1945,1945,214.0,11,2216,2216,216.0,0,0,151.0,135.0,1040.0
2023-06-08,F9,IAH,SEA,1235,1235,-1.0,18,1705,1705,-1.0,0,0,270.0,247.0,1883.0
2023-05-09,NK,SFO,DFW,2005,2005,17.0,27,2236,2236,13.0,0,0,151.0,114.0,948.0
